Date,Price,Open,High,Low,Vol.,detail,Change %
2022:06:15,1819.526,1871.61,1879.13,1819.105,614.995,-52.084,-2.78%
2022:06:14,1871.61,1847.94,1876.005,1825.14,440.405,23.67,1.28%
2022:06:13,1847.94,1853.32,1855.41,1840.1,239.684,-5.38,-0.29%
2022:06:10,1853.32,1852.375,1859.685,1844.59,166.273,0.945,0.05%
2022:06:09,1852.375,1842.115,1855.635,1837.065,243.976,10.26,0.56%
2022:06:08,1842.115,1851.056,1857.9,1840.665,203.298,-8.941,-0.48%
2022:06:07,1851.056,1868.655,1874.17,1847.375,225.588,-17.599,-0.94%
2022:06:06,1868.655,1846.655,1870.48,1844.15,247.484,22,1.19%
2022:06:03,1846.655,1837.47,1849.976,1828.54,318.499,9.185,0.50%
2022:06:02,1837.47,1855.8,1857.186,1835.2,282.487,-18.33,-0.99%
2022:06:01,1855.8,1853.22,1864.085,1847.84,138.793,2.58,0.14%
2022:05:31,1853.22,1850.83,1862.05,1848.055,295.218,2.39,0.13%
2022:05:30,1850.83,1853.235,1854.43,1840.756,309.994,-2.405,-0.13%
2022:05:27,1853.235,1866.52,1868.11,1841.605,275.388,-13.285,-0.71%
2022:05:26,1866.52,1853.665,1869.75,1849.37,232.483,12.855,0.69%
2022:05:25,1853.665,1846.615,1865.53,1843.54,317.377,7.05,0.38%
2022:05:24,1846.615,1842.2,1849.49,1832.405,290.138,4.415,0.24%
2022:05:23,1842.2,1816.445,1849.15,1810.905,384.523,25.755,1.42%
2022:05:20,1816.445,1814.965,1824.836,1807.315,336.983,1.48,0.08%
2022:05:19,1814.965,1824.59,1836.155,1812.91,382.301,-9.625,-0.53%
2022:05:18,1824.59,1811.465,1826.985,1786.785,490.369,13.125,0.72%
2022:05:17,1811.465,1821.89,1828.89,1799.16,427.074,-10.425,-0.57%
2022:05:16,1821.89,1852.255,1858.875,1821.395,546.452,-30.365,-1.64%
2022:05:13,1852.255,1838.43,1858.3,1832.075,519.812,13.825,0.75%
2022:05:12,1838.43,1854.02,1865.526,1835.53,448.041,-15.59,-0.84%
2022:05:11,1854.02,1883.645,1885.85,1851.78,485.854,-29.625,-1.57%
2022:05:10,1883.645,1877.166,1892.576,1866.145,456.885,6.479,0.35%
2022:05:09,1877.166,1881.47,1909.82,1872.545,540.814,-4.304,-0.23%
2022:05:06,1881.47,1867.95,1890.01,1861.48,444.754,13.52,0.72%
2022:05:05,1867.95,1862.956,1878.145,1850.47,362.298,4.994,0.27%
2022:05:04,1862.956,1896.99,1900.13,1854.48,451.116,-34.034,-1.79%
2022:05:03,1896.99,1894.456,1919.98,1892.595,473.791,2.534,0.13%
2022:05:02,1894.456,1885.76,1896.795,1872.215,481.872,8.696,0.46%
2022:04:29,1885.76,1905.45,1907.086,1881.395,527.301,-19.69,-1.03%
2022:04:28,1905.45,1898.045,1911.305,1895.79,525.801,7.405,0.39%
2022:04:27,1898.045,1932.35,1934.545,1891.56,682.858,-34.305,-1.78%
2022:04:26,1932.35,1951.625,1955.71,1926.636,592.528,-19.275,-0.99%
2022:04:25,1951.625,1957.546,1957.546,1936.824,497.522,-5.921,-0.30%
2022:04:22,1957.546,1949.775,1958.405,1939.404,501.208,7.771,0.40%
2022:04:21,1949.775,1978.69,1982.036,1943.66,506.889,-28.915,-1.46%
2022:04:20,1978.69,1973.395,1998.46,1972.086,444.584,5.295,0.27%
2022:04:19,1973.395,1977.835,1980.435,1960.6,389.689,-4.44,-0.22%
2022:04:18,1977.835,1966.585,1981.566,1962.955,378.469,11.25,0.57%
2022:04:15,1966.585,1954.275,1978.685,1949.755,502.077,12.31,0.63%
2022:04:14,1954.275,1947.68,1970.026,1940.035,564.221,6.595,0.34%
2022:04:13,1947.68,1931.676,1948.22,1927.775,418.384,16.004,0.83%
2022:04:12,1931.676,1925.88,1937.85,1920.625,456.541,5.796,0.30%
2022:04:11,1925.88,1923.215,1933.58,1915.08,589.475,2.665,0.14%
2022:04:08,1923.215,1932.57,1944.636,1917.955,486.174,-9.355,-0.48%
2022:04:07,1932.57,1925,1936.94,1915.57,419.187,7.57,0.39%
2022:04:06,1925,1937.1,1939.62,1918.1,518.202,-12.1,-0.62%
2022:04:05,1937.1,1932.58,1949.86,1919.27,544.834,4.52,0.23%
2022:04:04,1932.58,1919.505,1938.62,1916.01,506.347,13.075,0.68%
2022:04:01,1919.505,1922.8,1929.455,1890.155,654.088,-3.295,-0.17%
2022:03:31,1922.8,1958.02,1958.47,1917.13,604.841,-35.22,-1.80%
2022:03:30,1958.02,1957.88,1964.38,1943.195,429.097,0.14,0.01%
2022:03:29,1957.88,1944.625,1966.206,1937.505,477.015,13.255,0.68%
2022:03:28,1944.625,1921.04,1948.39,1915.64,334.068,23.585,1.23%
2022:03:25,1921.04,1935.76,1938.485,1910.73,398.972,-14.72,-0.76%
2022:03:24,1935.76,1920.575,1941.53,1918.026,414.236,15.185,0.79%
2022:03:23,1920.575,1942.385,1945.41,1918.01,483.917,-21.81,-1.12%
2022:03:22,1942.385,1927.385,1949.865,1923.39,533.866,15,0.78%
2022:03:21,1927.385,1917.7,1929.615,1895.065,684.951,9.685,0.51%
2022:03:18,1917.7,1950.505,1954.725,1907.086,673.77,-32.805,-1.68%
2022:03:17,1950.505,1988.52,1988.52,1949.744,633.804,-38.015,-1.91%
2022:03:16,1988.52,1996.255,1999.026,1958.68,795.274,-7.735,-0.39%
2022:03:15,1996.255,1992.505,2009.225,1970.525,1.121,3.75,0.19%
2022:03:14,1992.505,2050.05,2059.245,1976.16,1.387,-57.545,-2.81%
2022:03:11,2050.05,1997.585,2070.63,1981.105,1.965,52.465,2.63%
2022:03:10,1997.585,1970.84,2002.67,1961.075,1.363,26.745,1.36%
2022:03:09,1970.84,1936.47,1970.95,1929.715,795.158,34.37,1.77%
2022:03:08,1936.47,1928.555,1941.295,1922.11,563.967,7.915,0.41%
2022:03:07,1928.555,1945.675,1948.01,1913.75,811.982,-17.12,-0.88%
2022:03:04,1945.675,1909.525,1950.306,1901.47,564.07,36.15,1.89%
2022:03:03,1909.525,1889.324,1927.48,1889.324,752.341,20.201,1.07%
2022:03:02,1889.324,1904.015,1921.91,1882.995,729.861,-14.691,-0.77%
2022:03:01,1904.015,1909.075,1974.485,1878.095,1.122,-5.06,-0.27%
2022:02:28,1909.075,1898.405,1910.5,1889.68,187.19,10.67,0.56%
2022:02:25,1898.405,1904.035,1914.32,1891.47,451.088,-5.63,-0.30%
2022:02:24,1904.035,1897.295,1908.325,1887.665,233.631,6.74,0.36%
2022:02:23,1897.295,1898.205,1902.545,1886.664,268.981,-0.91,-0.05%
2022:02:22,1898.205,1869.49,1901.16,1867.89,461.084,28.715,1.54%
2022:02:21,1869.49,1853.655,1872.6,1850.32,202.603,15.835,0.85%
2022:02:18,1853.655,1871.66,1879.55,1844.61,340.069,-18.005,-0.96%
2022:02:17,1871.66,1858.98,1874.19,1850.845,349.258,12.68,0.68%
2022:02:16,1858.98,1826.725,1865.465,1820.99,71.512,32.255,1.77%
2022:02:15,1826.725,1833.195,1841.965,1821.67,58.489,-6.47,-0.35%
2022:02:14,1833.195,1826.11,1835.845,1824.76,24.373,7.085,0.39%
2022:02:11,1826.11,1820.395,1828.805,1815.495,25.213,5.715,0.31%
2022:02:10,1820.395,1807.97,1823.59,1807.934,33.461,12.425,0.69%
2022:02:09,1807.97,1804.9,1814.95,1792.23,50.914,3.07,0.17%
2022:02:08,1804.9,1806.85,1809.03,1788.685,48.972,-1.95,-0.11%
2022:02:07,1806.85,1801.005,1811.026,1794.534,33.066,5.845,0.32%
2022:02:04,1801.005,1797.166,1808.79,1795.815,40.579,3.839,0.21%
2022:02:03,1797.166,1791.655,1799.88,1785.61,36.704,5.511,0.31%
2022:02:02,1791.655,1796.985,1799.44,1780.33,50.841,-5.33,-0.30%
2022:02:01,1796.985,1819.38,1822.18,1791.86,56.904,-22.395,-1.23%
2022:01:31,1819.38,1848.02,1850.115,1814.98,57.778,-28.64,-1.55%
2022:01:28,1848.02,1843.086,1853.885,1834.955,39.85,4.934,0.27%
2022:01:27,1843.086,1834.65,1844.376,1829.765,45.015,8.436,0.46%
2022:01:26,1834.65,1839.475,1843.245,1828.55,40.613,-4.825,-0.26%
2022:01:25,1839.475,1840.635,1847.946,1836,36.057,-1.16,-0.06%
2022:01:24,1840.635,1813.82,1843.375,1810.345,36.697,26.815,1.48%
2022:01:21,1813.82,1819.33,1822.796,1805.84,45.914,-5.51,-0.30%
2022:01:20,1819.33,1817.93,1823.21,1813.205,13.765,1.4,0.08%
2022:01:19,1817.93,1822.86,1829.21,1814.75,37.062,-4.93,-0.27%
2022:01:18,1822.86,1826.255,1828.18,1812.425,30.167,-3.395,-0.19%
2022:01:17,1826.255,1821.63,1828.095,1814.78,33.668,4.625,0.25%
2022:01:14,1821.63,1801.78,1823.35,1800.195,33.631,19.85,1.10%
2022:01:13,1801.78,1796.58,1802.37,1790.436,34.543,5.2,0.29%
2022:01:12,1796.58,1790.85,1798.705,1782.675,44.346,5.73,0.32%
2022:01:11,1790.85,1810.31,1811.58,1786.42,49.457,-19.46,-1.07%
2022:01:10,1810.31,1814.5,1829.63,1808.33,38.414,-4.19,-0.23%
2022:01:07,1814.5,1801.19,1816.81,1798.51,36.019,13.31,0.74%
2022:01:06,1801.19,1828.775,1831.835,1798.38,36.976,-27.585,-1.51%
2022:01:05,1828.775,1814.76,1830.385,1814.525,26.152,14.015,0.77%
2022:01:04,1814.76,1804.12,1817.196,1796.28,24.236,10.64,0.59%
2022:01:03,1804.12,1806.06,1807.756,1789.494,28.31,-1.94,-0.11%
2021:12:31,1806.06,1812.075,1820.305,1805.095,22.48,-6.015,-0.33%
2021:12:30,1812.075,1808.47,1813.515,1803.015,20.01,3.605,0.20%
2021:12:29,1808.47,1803.59,1810.744,1798.91,22.058,4.88,0.27%
2021:12:28,1803.59,1788.955,1805.05,1785.95,23.212,14.635,0.82%
2021:12:27,1788.955,1790.62,1800.51,1784.905,30.969,-1.665,-0.09%
2021:12:24,1790.62,1798.16,1804.175,1788.385,30.905,-7.54,-0.42%
2021:12:23,1798.16,1799.226,1814.305,1795.835,34.914,-1.066,-0.06%
2021:12:22,1799.226,1777.22,1799.686,1775.6,40.863,22.006,1.24%
2021:12:21,1777.22,1770.526,1780.935,1753.07,55.597,6.694,0.38%
2021:12:20,1770.526,1786.705,1789.545,1766.585,36.281,-16.179,-0.91%
2021:12:17,1786.705,1782.87,1791.656,1781.89,27.144,3.835,0.22%
2021:12:16,1782.87,1775.31,1789.534,1770.215,39.262,7.56,0.43%
2021:12:15,1775.31,1782.765,1787.67,1773.31,36.618,-7.455,-0.42%
2021:12:14,1782.765,1784.06,1793.155,1779.715,38.865,-1.295,-0.07%
2021:12:13,1784.06,1778.59,1787.875,1772.25,34.88,5.47,0.31%
2021:12:10,1778.59,1783.795,1787.784,1775.765,36.714,-5.205,-0.29%
2021:12:09,1783.795,1768.245,1786.125,1766.21,68.066,15.55,0.88%
2021:12:08,1768.245,1781.96,1783.455,1761.94,60.683,-13.715,-0.77%
2021:12:07,1781.96,1774.68,1794.7,1772.304,77.121,7.28,0.41%
2021:12:06,1774.68,1784.84,1808.86,1769.975,101.246,-10.16,-0.57%
2021:12:03,1784.84,1793.035,1799.495,1769.8,63.512,-8.195,-0.46%
2021:12:02,1793.035,1788.54,1815.57,1780.41,70.85,4.495,0.25%
2021:12:01,1788.54,1788.575,1795.146,1786.12,17.799,-0.035,0.00%
2021:11:30,1788.575,1789.076,1796.456,1778.615,60.536,-0.501,-0.03%
2021:11:29,1789.076,1804.8,1812.43,1782.04,73.796,-15.724,-0.87%
2021:11:26,1804.8,1845.885,1849.165,1802.31,74.035,-41.085,-2.23%
2021:11:25,1845.885,1858.845,1865.836,1843.09,66.2,-12.96,-0.70%
2021:11:24,1858.845,1867.41,1870.945,1855.205,48.891,-8.565,-0.46%
2021:11:23,1867.41,1850.73,1868.126,1849.675,42.701,16.68,0.90%
2021:11:22,1850.73,1862.744,1877.14,1849.77,61.029,-12.014,-0.64%
2021:11:19,1862.744,1864.9,1870.576,1856.375,42.532,-2.156,-0.12%
2021:11:18,1864.9,1861.95,1868.76,1845.3,51.914,2.95,0.16%
2021:11:17,1861.95,1849.27,1866.025,1842.95,42.78,12.68,0.69%
2021:11:16,1849.27,1831.91,1868.626,1822.4,70.731,17.36,0.95%
2021:11:15,1831.91,1824.22,1832.76,1819.19,45.955,7.69,0.42%
2021:11:12,1824.22,1818.17,1826.515,1812.495,41.143,6.05,0.33%
2021:11:11,1818.17,1791.78,1818.36,1785.06,60.851,26.39,1.47%
2021:11:10,1791.78,1769.69,1798.95,1769.645,49.706,22.09,1.25%
2021:11:09,1769.69,1788,1788.285,1758.89,65.614,-18.31,-1.02%
2021:11:08,1788,1793.235,1796.436,1786.45,40.325,-5.235,-0.29%
2021:11:05,1793.235,1783.35,1795.84,1779.17,37.863,9.885,0.55%
2021:11:04,1783.35,1798.815,1801.265,1771.98,66.247,-15.465,-0.86%
2021:11:03,1798.815,1796.965,1810.506,1792.425,62.585,1.85,0.10%
2021:11:02,1796.965,1792.815,1799.06,1783.575,47.279,4.15,0.23%
2021:11:01,1792.815,1807.77,1808.366,1782.465,40.667,-14.955,-0.83%
2021:10:29,1807.77,1792.525,1810.075,1792.286,42.895,15.245,0.85%
2021:10:28,1792.525,1782.974,1813.845,1782.88,59.565,9.551,0.54%
2021:10:27,1782.974,1781.93,1789.465,1776.555,46.754,1.044,0.06%
2021:10:26,1781.93,1769.55,1788.47,1766.94,43.624,12.38,0.70%
2021:10:25,1769.55,1764.87,1785.16,1762.955,45.535,4.68,0.27%
2021:10:22,1764.87,1767.475,1772.105,1760.375,54.726,-2.605,-0.15%
2021:10:21,1767.475,1795.975,1796.494,1764.86,48.304,-28.5,-1.59%
2021:10:20,1795.975,1793.05,1800.645,1786.77,37.882,2.925,0.16%
2021:10:19,1793.05,1760.125,1796.24,1757.89,60.38,32.925,1.87%
2021:10:18,1760.125,1754.306,1769.42,1750.805,46.946,5.819,0.33%
2021:10:15,1754.306,1757.17,1761.095,1750.245,31.488,-2.864,-0.16%
2021:10:14,1757.17,1755.18,1781.405,1753.45,60.204,1.99,0.11%
2021:10:13,1755.18,1762.825,1766.985,1752.03,41.451,-7.645,-0.43%
2021:10:12,1762.825,1759.956,1765.06,1745.99,56.039,2.869,0.16%
2021:10:11,1759.956,1769.47,1770.15,1748.68,46.683,-9.514,-0.54%
2021:10:08,1769.47,1760.92,1770.58,1747.785,51.465,8.55,0.49%
2021:10:07,1760.92,1757.04,1764.35,1749.71,57.652,3.88,0.22%
2021:10:06,1757.04,1726.605,1764.24,1722.29,56.714,30.435,1.76%
2021:10:05,1726.605,1734.075,1745.53,1721.71,52.779,-7.47,-0.43%
2021:10:04,1734.075,1750.255,1754.545,1728.19,67.847,-16.18,-0.92%
2021:10:01,1750.255,1750.465,1760.91,1744.885,46.44,-0.21,-0.01%
2021:09:30,1750.465,1742.31,1757.65,1740.515,43.041,8.155,0.47%
2021:09:29,1742.31,1768.13,1776.635,1737.84,70.037,-25.82,-1.46%
2021:09:28,1768.13,1774.365,1787.32,1764.765,73.426,-6.235,-0.35%
2021:09:27,1774.365,1764.244,1781.835,1758,39.462,10.121,0.57%
2021:09:24,1764.244,1754.95,1767.206,1742.08,47.087,9.294,0.53%
2021:09:23,1754.95,1753.5,1767.555,1747.396,50.971,1.45,0.08%
2021:09:22,1753.5,1793.705,1796.25,1745.355,73.489,-40.205,-2.24%
2021:09:21,1793.705,1804.63,1806.99,1790.705,45.917,-10.925,-0.61%
2021:09:20,1804.63,1793.475,1808.66,1780.6,53.869,11.155,0.62%
2021:09:17,1793.475,1787.55,1798.47,1783.8,34.413,5.925,0.33%
2021:09:16,1787.55,1794.42,1803.92,1787.33,42.398,-6.87,-0.38%
2021:09:15,1794.42,1789.245,1801.06,1783.905,47.393,5.175,0.29%
2021:09:14,1789.245,1794.32,1802.18,1782.47,46.648,-5.075,-0.28%
2021:09:13,1794.32,1823.34,1827.325,1792.46,46.302,-29.02,-1.59%
2021:09:10,1823.34,1827.8,1830.305,1821.506,16.515,-4.46,-0.24%
2021:09:09,1827.8,1809.565,1834.04,1809.05,53.334,18.235,1.01%
2021:09:08,1809.565,1814.145,1817.185,1804.9,30.267,-4.58,-0.25%
2021:09:07,1814.145,1813.795,1820.075,1808.735,44.047,0.35,0.02%
2021:09:06,1813.795,1810.36,1819.245,1801.72,47.684,3.435,0.19%
2021:09:03,1810.36,1817.425,1823.275,1807.785,34.936,-7.065,-0.39%
2021:09:02,1817.425,1791.99,1819.22,1784.96,63.681,25.435,1.42%
2021:09:01,1791.99,1790.57,1798.275,1780.138,52.543,1.42,0.08%
2021:08:31,1790.57,1803.075,1803.125,1782.534,51.083,-12.505,-0.69%
2021:08:30,1803.075,1805.445,1809.61,1800.765,40.05,-2.37,-0.13%
2021:08:27,1805.445,1781.24,1806.445,1776.559,49.296,24.205,1.36%
2021:08:26,1781.24,1779.936,1788.495,1778.42,46.08,1.304,0.07%
2021:08:25,1779.936,1787.326,1792.548,1774.215,61.607,-7.39,-0.41%
2021:08:24,1787.326,1786.07,1793.833,1777.43,56.962,1.256,0.07%
2021:08:23,1786.07,1787.2,1795.6,1780.67,53.037,-1.13,-0.06%
2021:08:20,1787.2,1779.9,1789.3,1770.876,44.107,7.3,0.41%
2021:08:19,1779.9,1752.61,1780.095,1751.745,36.758,27.29,1.56%
2021:08:18,1752.61,1751.55,1758.2,1741.655,46.953,1.06,0.06%
2021:08:17,1751.55,1729.125,1754.534,1724.2,59.355,22.425,1.30%
2021:08:16,1729.125,1729.675,1738.33,1717.785,50.907,-0.55,-0.03%
2021:08:13,1729.675,1763.085,1764.675,1677.686,114.997,-33.41,-1.89%
2021:08:12,1763.085,1804.156,1804.965,1758.8,60.017,-41.071,-2.28%
2021:08:11,1804.156,1811.86,1814.925,1797.9,37.061,-7.704,-0.43%
2021:08:10,1811.86,1810.45,1831.77,1806.456,45.641,1.41,0.08%
2021:08:09,1810.45,1813.494,1815.065,1807.175,29.274,-3.044,-0.17%
2021:08:06,1813.494,1814.18,1819.56,1805.875,39.741,-0.686,-0.04%
2021:08:05,1814.18,1827.975,1831.41,1810.325,34.039,-13.795,-0.75%
2021:08:04,1827.975,1806.895,1832.73,1806.895,41.19,21.08,1.17%
2021:08:03,1806.895,1798.995,1809.86,1792.795,49.317,7.9,0.44%
2021:08:02,1798.995,1797.575,1805.29,1793.695,38.613,1.42,0.08%
2021:07:30,1797.575,1801.975,1811.605,1796.445,37.417,-4.4,-0.24%
2021:07:29,1801.975,1806.66,1810.37,1789.69,35.913,-4.685,-0.26%
2021:07:28,1806.66,1803.505,1808.116,1792.835,39.534,3.155,0.17%
2021:07:27,1803.505,1810.345,1813.795,1794.666,41.983,-6.84,-0.38%
2021:07:26,1810.345,1812.845,1825.006,1805.13,45.189,-2.5,-0.14%
2021:07:23,1812.845,1812.255,1817.42,1795.12,49.952,0.59,0.03%
2021:07:22,1812.255,1829.53,1832.066,1809.03,45.372,-17.275,-0.94%
2021:07:21,1829.53,1827.385,1834.195,1820.375,36.617,2.145,0.12%
2021:07:20,1827.385,1807.686,1829.88,1804.586,43.258,19.699,1.09%
2021:07:19,1807.686,1806.145,1817.26,1798.67,48.685,1.541,0.09%
2021:07:16,1806.145,1808.465,1810.956,1791.645,37.374,-2.32,-0.13%
2021:07:15,1808.465,1802.495,1812.445,1796.74,38.768,5.97,0.33%
2021:07:14,1802.495,1803.716,1818.54,1794.215,60.545,-1.221,-0.07%
2021:07:13,1803.716,1797.21,1809.89,1793.995,47.696,6.506,0.36%
2021:07:12,1797.21,1791.97,1815.046,1790.15,55.843,5.24,0.29%
2021:07:09,1791.97,1787.45,1794.745,1784.52,19.257,4.52,0.25%
2021:07:08,1787.45,1776.655,1795.1,1774.356,53.927,10.795,0.61%
2021:07:07,1776.655,1770.45,1782.89,1765.74,43.395,6.205,0.35%
2021:07:06,1770.45,1761.086,1774.45,1753.44,43.203,9.364,0.53%
2021:07:05,1761.086,1778.26,1779.034,1750.74,50.769,-17.174,-0.97%
2021:07:02,1778.26,1781.646,1785.83,1770.78,38.333,-3.386,-0.19%
2021:07:01,1781.646,1774.98,1790.446,1773.795,38.444,6.666,0.38%
2021:06:30,1774.98,1779.05,1788.04,1772.875,39.277,-4.07,-0.23%
2021:06:29,1779.05,1778.865,1794.985,1773.33,46.336,0.185,0.01%
2021:06:28,1778.865,1782.995,1790.2,1772.39,51.06,-4.13,-0.23%
2021:06:25,1782.995,1764.235,1786.625,1764.235,65.23,18.76,1.06%
2021:06:24,1764.235,1773.37,1797.316,1761.04,84.687,-9.135,-0.52%
2021:06:23,1773.37,1812.055,1825.326,1767.295,104.751,-38.685,-2.13%
2021:06:22,1812.055,1858.82,1863.32,1803.636,70.418,-46.765,-2.52%
2021:06:21,1858.82,1866.14,1869.205,1851.665,44.111,-7.32,-0.39%
2021:06:18,1866.14,1877.82,1878.08,1844.63,54.411,-11.68,-0.62%
2021:06:17,1877.82,1898.445,1903.12,1874.54,48.133,-20.625,-1.09%
2021:06:16,1898.445,1888.685,1899.99,1869.945,55.458,9.76,0.52%
2021:06:15,1888.685,1892.94,1899.076,1887.435,36.216,-4.255,-0.22%
2021:06:14,1892.94,1899.14,1903.93,1883.785,43.086,-6.2,-0.33%
2021:06:11,1899.14,1891.395,1900.196,1881.606,36.588,7.745,0.41%
2021:06:10,1891.395,1870.545,1896.24,1856.04,55.936,20.85,1.11%
2021:06:09,1870.545,1908.35,1909.69,1865.36,63.833,-37.805,-1.98%
2021:06:08,1908.35,1900.24,1909.14,1894.455,35.944,8.11,0.43%
2021:06:07,1900.24,1906.676,1916.615,1892.445,44.722,-6.436,-0.34%
2021:06:04,1906.676,1903.456,1910.655,1902.19,20.511,3.22,0.17%
2021:06:03,1903.456,1896.672,1906.12,1882.25,48.243,6.784,0.36%
2021:06:02,1896.672,1896.68,1903.706,1888.315,48.615,-0.008,0.00%
2021:06:01,1896.68,1899.17,1912.785,1890.74,50.768,-2.49,-0.13%
2021:05:31,1899.17,1880.68,1900.3,1872.755,50.957,18.49,0.98%
2021:05:28,1880.68,1881.245,1887.07,1875.2,38.364,-0.565,-0.03%
2021:05:27,1881.245,1877.04,1889.42,1870.19,47.442,4.205,0.22%
2021:05:26,1877.04,1869.515,1883.985,1863.955,49.061,7.525,0.40%
2021:05:25,1869.515,1869.5,1890.145,1852.23,83.611,0.015,0.00%
2021:05:24,1869.5,1866.955,1875.04,1863.285,42.633,2.545,0.14%
2021:05:21,1866.955,1843.165,1868.525,1842.02,42.685,23.79,1.29%
2021:05:20,1843.165,1826.525,1846.296,1819.845,46.02,16.64,0.91%
2021:05:19,1826.525,1815.55,1828.835,1808.866,58.234,10.975,0.60%
2021:05:18,1815.55,1837.485,1843.716,1813.41,75.255,-21.935,-1.19%
2021:05:17,1837.485,1835.69,1841.845,1818.022,91.407,1.795,0.10%
2021:05:14,1835.69,1831.355,1845.54,1830.068,97.77,4.335,0.24%
2021:05:13,1831.355,1815.08,1843.4,1812.91,108.227,16.275,0.90%
2021:05:12,1815.08,1786.935,1818.13,1782.048,67.24,28.145,1.58%
2021:05:11,1786.935,1778.85,1788.03,1770.444,51.855,8.085,0.45%
2021:05:10,1778.85,1793.725,1799.16,1770.96,63.203,-14.875,-0.83%
2021:05:07,1793.725,1771.945,1798.07,1766.29,44.144,21.78,1.23%
2021:05:06,1771.945,1772,1773.745,1764.31,48.482,-0.055,0.00%
2021:05:05,1772,1781.69,1790.03,1756.132,54.648,-9.69,-0.54%
2021:05:04,1781.69,1776.66,1782.575,1762.763,54.666,5.03,0.28%
2021:05:03,1776.66,1781.376,1785.656,1773.823,39.76,-4.716,-0.26%
2021:04:30,1781.376,1777.35,1783.56,1768.85,41.651,4.026,0.23%
2021:04:29,1777.35,1784.22,1796.046,1770.125,46.663,-6.87,-0.39%
2021:04:28,1784.22,1793.69,1797.934,1777.473,49.256,-9.47,-0.53%
2021:04:27,1793.69,1778.82,1797.724,1776.315,44.414,14.87,0.84%
2021:04:26,1778.82,1771.546,1780.512,1763.72,49.129,7.274,0.41%
2021:04:23,1771.546,1776.68,1790.104,1766.826,55.947,-5.134,-0.29%
2021:04:22,1776.68,1763.8,1783.898,1759.915,50.014,12.88,0.73%
2021:04:21,1763.8,1736.45,1769.662,1734.49,50.384,27.35,1.58%
2021:04:20,1736.45,1745.45,1749.56,1732.655,46.614,-9,-0.52%
2021:04:19,1745.45,1732.91,1749,1723.792,54.392,12.54,0.72%
2021:04:16,1732.91,1743.775,1745.078,1727.5,46.146,-10.865,-0.62%
2021:04:15,1743.775,1755.61,1757.435,1731.275,51.687,-11.835,-0.67%
2021:04:14,1755.61,1737.765,1758.724,1733.26,46.363,17.845,1.03%
2021:04:13,1737.765,1743.52,1744.46,1730.73,44.499,-5.755,-0.33%
2021:04:12,1743.52,1728.3,1745.445,1727.305,45.726,15.22,0.88%
2021:04:09,1728.3,1729.88,1733.65,1721.366,43.118,-1.58,-0.09%
2021:04:08,1729.88,1707.475,1730.64,1705.867,52.929,22.405,1.31%
2021:04:07,1707.475,1684.81,1715.284,1677.954,61.734,22.665,1.35%
2021:04:06,1684.81,1711.976,1714.446,1678.778,65.458,-27.166,-1.59%
2021:04:05,1711.976,1732.77,1733.371,1705.795,46.306,-20.794,-1.20%
2021:04:02,1732.77,1726.655,1736.76,1721.695,44.533,6.115,0.35%
2021:04:01,1726.655,1734.24,1745.532,1721.844,58.805,-7.585,-0.44%
2021:03:31,1734.24,1727.006,1738.615,1723.894,43.193,7.234,0.42%
2021:03:30,1727.006,1738.92,1742.602,1724.755,52.516,-11.914,-0.69%
2021:03:29,1738.92,1745.054,1747.046,1727.345,51.497,-6.134,-0.35%
2021:03:26,1745.054,1736.434,1746.77,1728.54,64.579,8.62,0.50%
2021:03:25,1736.434,1745.355,1755.565,1719.25,81.141,-8.921,-0.51%
2021:03:24,1745.355,1731.69,1751.7,1724.066,62.891,13.665,0.79%
2021:03:23,1731.69,1731.756,1741.196,1726.205,48.361,-0.066,0.00%
2021:03:22,1731.756,1726.965,1734.583,1721.718,52.935,4.791,0.28%
2021:03:19,1726.965,1722.625,1729.386,1699.224,70.543,4.34,0.25%
2021:03:18,1722.625,1726.745,1739.89,1719.325,58.832,-4.12,-0.24%
2021:03:17,1726.745,1715.895,1726.845,1708.284,64.71,10.85,0.63%
2021:03:16,1715.895,1683.494,1720.682,1680.25,72.499,32.401,1.92%
2021:03:15,1683.494,1703.12,1714.45,1676.866,63.396,-19.626,-1.15%
2021:03:12,1703.12,1697.635,1707.84,1687.29,90.872,5.485,0.32%
2021:03:11,1697.635,1710.915,1723.27,1690.525,115.52,-13.28,-0.78%
2021:03:10,1710.915,1738.348,1741.02,1701.964,80.651,-27.433,-1.58%
2021:03:09,1738.348,1724.94,1739.19,1707.336,99.689,13.408,0.78%
2021:03:08,1724.94,1734.375,1759.95,1719.78,87.88,-9.435,-0.54%
2021:03:05,1734.375,1770.55,1775.904,1717.27,153.253,-36.175,-2.04%
2021:03:04,1770.55,1805.045,1805.53,1765.546,141.77,-34.495,-1.91%
2021:03:03,1805.045,1805.88,1813.966,1783.65,84.82,-0.835,-0.05%
2021:03:02,1805.88,1809.9,1816.1,1795.704,81.239,-4.02,-0.22%
2021:03:01,1809.9,1784.185,1812.722,1780.78,79.193,25.715,1.44%
2021:02:26,1784.185,1775.865,1791.696,1760.754,81.885,8.32,0.47%
2021:02:25,1775.865,1776.305,1789.69,1768.47,72.463,-0.44,-0.02%
2021:02:24,1776.305,1794.436,1795.158,1769.526,83.795,-18.131,-1.01%
2021:02:23,1794.436,1818.776,1826.5,1789.576,82.041,-24.34,-1.34%
