,Date,Price,Open,High,Low,Vol.,detail,dt_percent
3715,2009:06:01,957.3,953.82,961.75,950.225,28467,3.48,36
3716,2009:05:29,953.82,938.65,956.57,936.02,24407,15.17,162
3717,2009:05:28,938.65,925.05,940.825,925.05,33844,13.6,147
3718,2009:05:27,925.05,918.35,929.75,917.93,33260,6.7,73
3719,2009:05:26,918.35,931.78,934.1,915.3,32460,-13.43,-144
3720,2009:05:25,931.78,926.52,934.27,924.02,29814,5.26,57
3721,2009:05:22,926.52,926.3,929.1,920.375,31859,0.22,2
3722,2009:05:21,926.3,923.29,930.755,917.68,24029,3.01,33
3723,2009:05:20,923.29,913.6,924.295,912.025,27234,9.69,106
3724,2009:05:19,913.6,916.66,917.96,908.715,29675,-3.06,-33
3725,2009:05:18,916.66,910.61,920.215,905.415,37496,6.05,66
3726,2009:05:15,910.61,911.05,925.725,908.72,29839,-0.44,-5
3727,2009:05:14,911.05,897.15,912.715,895.4,28954,13.9,155
3728,2009:05:13,897.15,901.9,915.95,894.85,27909,-4.75,-53
3729,2009:05:12,901.9,886.55,907.45,885.35,44662,15.35,173
3730,2009:05:11,886.55,888.0,889.95,880.2,26031,-1.45,-16
3731,2009:05:08,888.0,897.9,900.13,881.105,52496,-9.9,-110
3732,2009:05:07,897.9,893.45,903.15,886.725,35654,4.45,50
3733,2009:05:06,893.45,906.2,906.73,884.41,33023,-12.75,-141
3734,2009:05:05,906.2,912.86,918.65,905.25,37646,-6.66,-73
3735,2009:05:04,912.86,904.3,914.06,902.85,31808,8.56,95
3736,2009:05:01,904.3,889.6,908.975,889.55,62306,14.7,165
3737,2009:04:30,889.6,883.87,893.58,882.17,36027,5.73,65
3738,2009:04:29,883.87,884.5,895.375,878.975,37246,-0.63,-7
3739,2009:04:28,884.5,868.68,888.605,865.0,40756,15.82,182
3740,2009:04:27,868.68,875.75,877.05,864.98,36956,-7.07,-81
3741,2009:04:24,875.75,891.1,894.005,872.355,33270,-15.35,-172
3742,2009:04:23,891.1,890.55,899.705,885.755,42039,0.55,6
3743,2009:04:22,890.55,893.75,898.505,886.25,46196,-3.2,-36
3744,2009:04:21,893.75,882.11,899.95,879.23,19387,11.64,132
3745,2009:04:20,882.11,879.38,885.88,878.38,3053,2.73,31
3746,2009:04:17,879.38,880.4,886.455,874.855,43380,-1.02,-12
3747,2009:04:16,880.4,880.87,890.25,878.52,45979,-0.47,-5
3748,2009:04:15,880.87,868.95,885.17,868.57,38335,11.92,137
3749,2009:04:14,868.95,893.12,897.18,865.37,30626,-24.17,-271
3750,2009:04:13,893.12,904.35,909.85,890.97,19793,-11.23,-124
3751,2009:04:10,904.35,926.9,929.605,894.855,36900,-22.55,-243
3752,2009:04:09,926.9,919.15,933.645,916.895,36321,7.75,84
3753,2009:04:08,919.15,917.4,925.005,911.855,30790,1.75,19
3754,2009:04:07,917.4,923.19,932.45,908.805,33116,-5.79,-63
3755,2009:04:06,923.19,934.45,936.95,918.74,42600,-11.26,-120
3756,2009:04:03,934.45,933.95,945.9,931.875,47557,0.5,5
3757,2009:04:02,933.95,925.85,941.4,916.84,48692,8.1,87
3758,2009:04:01,925.85,940.0,944.57,917.3,48719,-14.15,-151
3759,2009:03:31,940.0,953.0,957.61,936.4,26561,-13.0,-136
3760,2009:03:30,953.0,959.95,967.2,946.8,32012,-6.95,-72
3761,2009:03:27,959.95,941.2,962.7,925.6,45556,18.75,199
3762,2009:03:26,941.2,915.1,948.85,883.405,38809,26.1,285
3763,2009:03:25,915.1,923.9,924.65,912.55,46298,-8.8,-95
3764,2009:03:24,923.9,929.77,929.955,915.695,52383,-5.87,-63
3765,2009:03:23,929.77,927.15,939.18,919.62,37919,2.62,28
3766,2009:03:20,927.15,909.305,931.255,905.9,33780,17.845,196
3767,2009:03:19,909.305,897.9,913.5,892.4,46836,11.405,127
3768,2009:03:18,897.9,922.21,923.01,891.46,36276,-24.31,-264
3769,2009:03:17,922.21,939.3,942.0,911.16,70263,-17.09,-182
3770,2009:03:16,939.3,932.005,945.13,930.3,52903,7.295,78
3771,2009:03:13,932.005,906.5,937.0,905.55,43319,25.505,281
3772,2009:03:12,906.5,916.1,923.05,900.2,35071,-9.6,-105
3773,2009:03:11,916.1,926.1,932.9,905.355,34364,-10.0,-108
3774,2009:03:10,926.1,942.75,958.7,922.35,44548,-16.65,-177
3775,2009:03:09,942.75,945.63,963.13,927.3,46542,-2.88,-30
3776,2009:03:06,945.63,953.68,956.885,931.88,32342,-8.05,-84
3777,2009:03:05,953.68,962.35,978.435,944.53,31189,-8.67,-90
3778,2009:03:04,962.35,991.75,995.85,959.65,31517,-29.4,-296
3779,2009:03:03,991.75,992.9,998.3,975.55,37402,-1.15,-12
3780,2009:03:02,992.9,974.65,1006.45,970.705,28329,18.25,187
3781,2009:02:27,974.65,984.4,986.8,968.6,44165,-9.75,-99
3782,2009:02:26,984.4,970.25,987.405,960.955,29839,14.15,146
3783,2009:02:25,970.25,941.65,974.305,940.25,22567,28.6,304
3784,2009:02:24,941.65,941.7,944.405,936.45,28921,-0.05,-1
3785,2009:02:23,941.7,946.65,947.55,932.5,29496,-4.95,-52
3786,2009:02:20,946.65,939.01,952.7,935.31,38103,7.64,81
3787,2009:02:19,939.01,915.26,947.76,911.06,31756,23.75,259
3788,2009:02:18,915.26,894.55,918.515,891.3,28360,20.71,232
3789,2009:02:17,894.55,911.5,912.08,891.08,26524,-16.95,-186
3790,2009:02:16,911.5,915.08,920.54,904.34,42514,-3.58,-39
3791,2009:02:13,915.08,905.8,924.82,902.38,53329,9.28,102
3792,2009:02:12,905.8,900.33,909.5,895.6,37606,5.47,61
3793,2009:02:11,900.33,905.13,912.98,889.63,42157,-4.8,-53
3794,2009:02:10,905.13,927.8,927.8,901.485,38209,-22.67,-244
3795,2009:02:09,927.8,908.7,929.755,901.85,31866,19.1,210
3796,2009:02:06,908.7,887.55,909.85,874.79,21428,21.15,238
3797,2009:02:05,887.55,899.15,903.7,882.6,27184,-11.6,-129
3798,2009:02:04,899.15,903.37,907.55,892.65,48067,-4.22,-47
3799,2009:02:03,903.37,899.87,916.325,888.97,50669,3.5,39
3800,2009:02:02,899.87,856.985,903.87,852.78,36930,42.885,500
3801,2009:01:30,856.985,854.18,863.335,843.685,29786,2.805,33
3802,2009:01:29,854.18,857.5,864.6,843.63,19718,-3.32,-39
3803,2009:01:28,857.5,836.11,866.755,823.58,69464,21.39,256
3804,2009:01:27,836.11,843.15,846.1,832.13,48887,-7.04,-83
3805,2009:01:26,843.15,818.055,843.65,815.7,65102,25.095,307
3806,2009:01:23,818.055,811.66,821.535,801.825,84578,6.395,79
3807,2009:01:22,811.66,822.0,829.4,807.23,85983,-10.34,-126
3808,2009:01:21,822.0,820.95,831.0,814.1,80969,1.05,13
3809,2009:01:20,820.95,854.15,857.2,815.58,80346,-33.2,-389
3810,2009:01:19,854.15,856.9,868.68,845.15,86636,-2.75,-32
3811,2009:01:16,856.9,843.05,865.005,836.93,58334,13.85,164
3812,2009:01:15,843.05,863.9,867.23,836.0,45501,-20.85,-241
3813,2009:01:14,863.9,859.5,870.805,839.35,48850,4.4,51
3814,2009:01:13,859.5,875.35,884.8,844.86,28541,-15.85,-181
3815,2009:01:12,875.35,880.88,888.35,867.75,37907,-5.53,-63
3816,2009:01:09,880.88,881.7,882.15,880.88,20000,-0.82,-9
3817,2009:01:08,881.7,873.8,885.1,856.85,30998,7.9,90
3818,2009:01:07,873.8,880.3,884.5,864.05,72597,-6.5,-74
3819,2009:01:06,880.3,869.2,890.85,869.2,70751,11.1,128
3820,2009:01:05,869.2,847.95,873.3,843.05,31576,21.25,251
3821,2009:01:02,847.95,840.2,848.9,835.09,36564,7.75,92
3822,2009:01:01,840.2,847.55,849.15,829.6,36022,-7.35,-87
3823,2008:12:31,847.55,838.05,852.05,837.55,25162,9.5,113
3824,2008:12:30,838.05,852.85,854.1,829.94,48202,-14.8,-174
3825,2008:12:29,852.85,867.5,878.6,848.3,33054,-14.65,-169
3826,2008:12:26,867.5,857.85,882.3,846.7,28198,9.65,112
3827,2008:12:25,857.85,838.45,860.25,830.255,30496,19.4,231
3828,2008:12:24,838.45,822.4,843.25,821.3,38380,16.05,195
3829,2008:12:23,822.4,821.1,829.2,808.0,42941,1.3,16
3830,2008:12:22,821.1,810.4,834.98,802.55,89935,10.7,132
3831,2008:12:19,810.4,777.2,814.15,774.65,65802,33.2,427
3832,2008:12:18,777.2,772.5,780.55,762.85,61069,4.7,61
3833,2008:12:17,772.5,756.25,782.75,756.25,53895,16.25,215
3834,2008:12:16,756.25,767.05,773.15,741.4,48221,-10.8,-141
3835,2008:12:15,767.05,774.0,788.655,763.105,58200,-6.95,-90
3836,2008:12:12,774.0,782.37,783.47,764.47,79259,-8.37,-107
3837,2008:12:11,782.37,769.08,787.225,761.88,50408,13.29,173
3838,2008:12:10,769.08,817.98,819.23,768.48,48667,-48.9,-598
3839,2008:12:09,817.98,816.0,820.88,809.535,25376,1.98,24
3840,2008:12:08,816.0,812.7,817.4,810.0,22887,3.3,41
3841,2008:12:05,812.7,820.95,823.25,808.53,57172,-8.25,-100
3842,2008:12:04,820.95,820.65,831.6,803.0,44955,0.3,4
3843,2008:12:03,820.65,800.4,829.78,786.63,87103,20.25,253
3844,2008:12:02,800.4,746.65,802.63,743.03,84568,53.75,720
3845,2008:12:01,746.65,734.7,753.4,733.15,59464,11.95,163
3846,2008:11:28,734.7,738.2,763.25,732.15,32015,-3.5,-47
3847,2008:11:27,738.2,738.1,746.0,731.75,72354,0.1,1
3848,2008:11:26,738.1,742.25,749.7,731.055,81546,-4.15,-56
3849,2008:11:25,742.25,736.35,754.58,725.38,84144,5.9,80
3850,2008:11:24,736.35,712.2,739.6,700.43,93686,24.15,339
3851,2008:11:21,712.2,731.7,739.3,709.3,46752,-19.5,-267
3852,2008:11:20,731.7,746.2,750.65,727.1,35927,-14.5,-194
3853,2008:11:19,746.2,736.9,769.1,736.9,43785,9.3,126
3854,2008:11:18,736.9,732.85,745.1,726.0,33323,4.05,55
3855,2008:11:17,732.85,740.25,760.8,728.9,39844,-7.4,-100
3856,2008:11:14,740.25,763.05,769.7,736.25,38658,-22.8,-299
3857,2008:11:13,763.05,723.65,768.4,722.1,43846,39.4,544
3858,2008:11:12,723.65,724.6,739.55,722.05,33280,-0.95,-13
3859,2008:11:11,724.6,738.75,742.0,717.45,28511,-14.15,-192
3860,2008:11:10,738.75,754.55,778.1,733.05,34234,-15.8,-209
3861,2008:11:07,754.55,746.65,774.9,736.25,40941,7.9,106
3862,2008:11:06,746.65,730.85,756.05,724.4,52299,15.8,216
3863,2008:11:05,730.85,734.7,747.55,707.25,24839,-3.85,-52
3864,2008:11:04,734.7,721.48,750.35,681.65,44950,13.22,183
3865,2008:11:03,721.48,730.55,735.05,698.53,61012,-9.07,-124
3866,2008:10:31,730.55,771.65,777.1,720.48,62874,-41.1,-533
3867,2008:10:30,771.65,796.7,803.35,765.455,41049,-25.05,-314
3868,2008:10:29,796.7,783.35,810.55,781.8,51440,13.35,170
3869,2008:10:28,783.35,804.45,815.3,772.8,45607,-21.1,-262
3870,2008:10:27,804.45,846.7,849.7,786.25,75718,-42.25,-499
3871,2008:10:24,846.7,836.9,856.85,831.6,50525,9.8,117
3872,2008:10:23,836.9,833.0,854.45,831.8,45413,3.9,47
3873,2008:10:22,833.0,850.35,872.25,822.55,50493,-17.35,-204
3874,2008:10:21,850.35,912.7,931.95,826.75,46069,-62.35,-683
3875,2008:10:20,912.7,907.95,924.95,881.2,36617,4.75,52
3876,2008:10:17,907.95,887.1,922.15,878.2,33256,20.85,235
3877,2008:10:16,887.1,859.95,891.9,856.75,46406,27.15,316
3878,2008:10:15,859.95,835.3,876.635,825.75,41938,24.65,295
3879,2008:10:14,835.3,836.6,848.2,819.33,67491,-1.3,-16
3880,2008:10:13,836.6,871.25,876.6,830.13,66452,-34.65,-398
3881,2008:10:10,871.25,870.95,893.13,865.28,66434,0.3,3
3882,2008:10:09,870.95,909.5,915.25,857.5,43138,-38.55,-424
3883,2008:10:08,909.5,878.75,926.65,867.505,68588,30.75,350
3884,2008:10:07,878.75,877.7,911.6,866.0,73207,1.05,12
3885,2008:10:06,877.7,883.03,896.78,864.3,58268,-5.33,-60
3886,2008:10:03,883.03,892.15,902.14,875.7,25707,-9.12,-102
3887,2008:10:02,892.15,897.1,909.6,880.65,39473,-4.95,-55
3888,2008:10:01,897.1,873.85,908.4,862.55,67155,23.25,266
3889,2008:09:30,873.85,852.85,877.25,824.55,26250,21.0,246
3890,2008:09:29,852.85,864.35,919.43,832.65,52190,-11.5,-133
3891,2008:09:26,864.35,779.7,868.6,774.4,73943,84.65,1086
3892,2008:09:25,779.7,786.65,790.155,772.05,40897,-6.95,-88
3893,2008:09:24,786.65,765.5,788.1,764.73,69748,21.15,276
3894,2008:09:23,765.5,746.95,766.9,746.255,68195,18.55,248
3895,2008:09:22,746.95,752.45,758.45,736.35,64335,-5.5,-73
3896,2008:09:19,752.45,777.25,783.875,751.45,21824,-24.8,-319
3897,2008:09:18,777.25,802.4,805.205,776.0,61720,-25.15,-313
3898,2008:09:17,802.4,803.65,818.33,797.125,72501,-1.25,-16
3899,2008:09:16,803.65,796.48,819.405,790.85,59022,7.17,90
3900,2008:09:15,796.48,801.4,815.205,794.03,18346,-4.92,-61
3901,2008:09:12,801.4,805.28,808.905,789.505,54021,-3.88,-48
3902,2008:09:11,805.28,817.705,819.85,791.145,41647,-12.425,-152
3903,2008:09:10,817.705,831.05,835.65,815.475,47982,-13.345,-161
3904,2008:09:09,831.05,834.07,838.825,829.43,57363,-3.02,-36
3905,2008:09:08,834.07,826.87,844.255,825.555,45935,7.2,87
3906,2008:09:05,826.87,824.9,835.435,822.0,50424,1.97,24
3907,2008:09:04,824.9,822.005,830.82,807.1,16934,2.895,35
3908,2008:09:03,822.005,823.02,826.405,816.205,42608,-1.015,-12
3909,2008:09:02,823.02,837.0,838.2,821.375,31176,-13.98,-167
3910,2008:09:01,837.0,813.67,839.55,811.7,36867,23.33,287
3911,2008:08:29,813.67,814.3,818.7,800.32,37380,-0.63,-8
3912,2008:08:28,814.3,800.055,817.05,782.65,36016,14.245,178
3913,2008:08:27,800.055,787.7,804.23,787.7,52710,12.355,157
3914,2008:08:26,787.7,806.75,807.6,772.95,25674,-19.05,-236
3915,2008:08:25,806.75,826.65,836.8,804.95,27824,-19.9,-241
3916,2008:08:22,826.65,812.05,830.055,805.4,41153,14.6,180
3917,2008:08:21,812.05,823.75,827.17,802.15,44562,-11.7,-142
3918,2008:08:20,823.75,856.6,866.105,818.45,54706,-32.85,-383
3919,2008:08:19,856.6,873.05,874.25,850.955,39310,-16.45,-188
3920,2008:08:18,873.05,879.8,885.05,868.05,53721,-6.75,-77
3921,2008:08:15,879.8,874.3,886.805,872.88,52235,5.5,63
3922,2008:08:14,874.3,894.8,895.9,872.78,48726,-20.5,-229
3923,2008:08:13,894.8,910.89,915.675,894.105,57615,-16.09,-177
3924,2008:08:12,910.89,914.13,917.35,901.75,52951,-3.24,-35
3925,2008:08:11,914.13,906.15,925.705,905.85,48335,7.98,88
3926,2008:08:08,906.15,918.85,919.75,894.105,51815,-12.7,-138
3927,2008:08:07,918.85,930.45,933.35,914.37,51648,-11.6,-125
3928,2008:08:06,930.45,929.85,933.115,922.915,61378,0.6,6
3929,2008:08:05,929.85,928.05,935.3,918.805,49367,1.8,19
3930,2008:08:04,928.05,920.95,931.405,916.505,54238,7.1,77
3931,2008:08:01,920.95,946.3,949.25,917.9,54847,-25.35,-268
3932,2008:07:31,946.3,965.65,976.345,943.7,56216,-19.35,-200
3933,2008:07:30,965.65,954.9,968.65,954.9,47790,10.75,113
3934,2008:07:29,954.9,957.45,964.675,950.055,40991,-2.55,-27
3935,2008:07:28,957.45,959.98,978.95,953.17,71989,-2.53,-26
3936,2008:07:25,959.98,977.55,981.42,958.02,78801,-17.57,-180
3937,2008:07:24,977.55,972.6,988.58,969.36,69857,4.95,51
3938,2008:07:23,972.6,964.1,975.45,953.835,62804,8.5,88
3939,2008:07:22,964.1,947.48,967.765,941.67,44514,16.62,175
3940,2008:07:21,947.48,928.55,947.81,925.9,44798,18.93,204
3941,2008:07:18,928.55,919.42,929.005,916.31,52284,9.13,99
3942,2008:07:17,919.42,925.84,933.595,912.945,41685,-6.42,-69
3943,2008:07:16,925.84,934.04,934.04,915.27,51554,-8.2,-88
3944,2008:07:15,934.04,934.33,936.52,929.31,18184,-0.29,-3
3945,2008:07:14,934.33,945.27,946.715,928.04,38125,-10.94,-116
3946,2008:07:11,945.27,939.63,945.89,931.965,64478,5.64,60
3947,2008:07:10,939.63,925.44,946.145,922.35,53151,14.19,153
3948,2008:07:09,925.44,927.79,935.135,918.795,15196,-2.35,-25
3949,2008:07:08,927.79,917.25,930.9,910.48,51016,10.54,115
3950,2008:07:07,917.25,886.43,918.22,885.2,58268,30.82,348
3951,2008:07:04,886.43,889.53,890.9,873.935,54433,-3.1,-35
3952,2008:07:03,889.53,883.86,894.13,883.08,32628,5.67,64
3953,2008:07:02,883.86,902.07,907.56,876.62,38126,-18.21,-202
3954,2008:07:01,902.07,898.15,908.07,896.04,53488,3.92,44
3955,2008:06:30,898.15,894.28,908.54,887.09,41626,3.87,43
3956,2008:06:27,894.28,882.79,895.78,880.64,52597,11.49,130
3957,2008:06:26,882.79,882.3,888.68,874.56,62249,0.49,6
3958,2008:06:25,882.3,871.55,894.83,866.79,53709,10.75,123
3959,2008:06:24,871.55,868.2,874.52,859.6,56175,3.35,39
3960,2008:06:23,868.2,880.25,882.28,857.7,62252,-12.05,-137
3961,2008:06:20,880.25,866.97,883.19,866.72,55377,13.28,153
3962,2008:06:19,866.97,892.92,895.13,864.36,63667,-25.95,-291
3963,2008:06:18,892.92,902.2,909.44,891.08,67187,-9.28,-103
3964,2008:06:17,902.2,877.25,902.4,877.25,51451,24.95,284
3965,2008:06:16,877.25,879.16,880.88,865.14,53601,-1.91,-22
3966,2008:06:13,879.16,880.45,886.88,876.21,57670,-1.29,-15
3967,2008:06:12,880.45,891.34,896.88,875.2,52780,-10.89,-122
3968,2008:06:11,891.34,886.52,897.565,881.32,51742,4.82,54
3969,2008:06:10,886.52,877.85,889.3,870.43,47370,8.67,99
3970,2008:06:09,877.85,900.95,903.38,873.58,50127,-23.1,-256
3971,2008:06:06,900.95,906.55,910.08,889.23,50100,-5.6,-62
3972,2008:06:05,906.55,929.05,931.05,904.38,42637,-22.5,-242
3973,2008:06:04,929.05,925.03,929.35,923.7,17162,4.02,43
3974,2008:06:03,925.03,921.85,929.38,915.4,47755,3.18,34
3975,2008:06:02,921.85,932.45,935.5,917.525,53117,-10.6,-114
3976,2008:05:30,932.45,919.25,932.8,916.78,51231,13.2,144
3977,2008:05:29,919.25,905.18,923.6,902.93,38494,14.07,155
3978,2008:05:28,905.18,902.38,913.86,900.78,32427,2.8,31
3979,2008:05:27,902.38,881.85,905.06,880.15,50996,20.53,233
3980,2008:05:26,881.85,864.45,887.85,862.25,41871,17.4,201
3981,2008:05:23,864.45,867.1,871.2,860.25,51316,-2.65,-31
3982,2008:05:22,867.1,882.65,886.05,861.2,49673,-15.55,-176
3983,2008:05:21,882.65,884.85,890.05,878.13,39846,-2.2,-25
3984,2008:05:20,884.85,881.88,889.85,870.745,50462,2.97,34
3985,2008:05:19,881.88,868.9,885.78,865.6,55258,12.98,149
3986,2008:05:16,868.9,876.43,881.58,863.85,53718,-7.53,-86
3987,2008:05:15,876.43,874.38,883.02,871.68,25477,2.05,23
3988,2008:05:14,874.38,856.45,874.7,856.45,19087,17.93,209
3989,2008:05:13,856.45,852.75,859.53,845.4,23002,3.7,43
3990,2008:05:12,852.75,877.6,881.85,847.55,26954,-24.85,-283
3991,2008:05:09,877.6,870.55,879.05,862.7,28838,7.05,81
3992,2008:05:08,870.55,893.4,893.9,868.68,21638,-22.85,-256
3993,2008:05:07,893.4,886.3,896.05,885.4,20952,7.1,80
3994,2008:05:06,886.3,886.31,896.65,877.95,26908,-0.01,0
3995,2008:05:05,886.31,904.28,907.15,883.36,23207,-17.97,-199
3996,2008:05:02,904.28,915.97,923.12,896.94,28191,-11.69,-128
3997,2008:05:01,915.97,916.9,925.67,911.8,27061,-0.93,-10
3998,2008:04:30,916.9,916.7,928.95,911.2,27190,0.2,2
3999,2008:04:29,916.7,938.85,946.85,904.9,28191,-22.15,-236
4000,2008:04:28,938.85,944.79,953.19,937.45,24350,-5.94,-63
4001,2008:04:25,944.79,928.1,949.34,924.4,20821,16.69,180
4002,2008:04:24,928.1,924.2,936.75,923.15,23041,3.9,42
4003,2008:04:23,924.2,925.3,932.15,914.3,27244,-1.1,-12
4004,2008:04:22,925.3,928.95,932.45,917.6,23440,-3.65,-39
4005,2008:04:21,928.95,934.2,940.0,922.3,22465,-5.25,-56
4006,2008:04:18,934.2,914.85,935.9,903.17,28051,19.35,212
4007,2008:04:17,914.85,920.0,926.0,907.85,24947,-5.15,-56
4008,2008:04:16,920.0,914.0,929.5,910.8,24662,6.0,66
4009,2008:04:15,914.0,903.0,915.0,899.45,25723,11.0,122
4010,2008:04:14,903.0,904.45,909.15,888.05,25707,-1.45,-16
4011,2008:04:11,904.45,882.5,906.65,881.3,30476,21.95,249
4012,2008:04:10,882.5,916.29,921.29,872.255,28536,-33.79,-369
4013,2008:04:09,916.29,931.4,941.03,912.45,24521,-15.11,-162
4014,2008:04:08,931.4,947.65,951.33,923.25,20692,-16.25,-171
4015,2008:04:07,947.65,954.29,955.04,940.51,25775,-6.64,-70
4016,2008:04:04,954.29,938.95,954.79,934.63,23248,15.34,163
4017,2008:04:03,938.95,915.5,939.15,912.1,28240,23.45,256
4018,2008:04:02,915.5,918.0,927.35,906.45,28297,-2.5,-27
4019,2008:04:01,918.0,910.25,920.3,909.95,18000,7.75,85
4020,2008:03:31,910.25,945.15,945.85,904.75,40094,-34.9,-369
4021,2008:03:28,945.15,981.3,997.455,937.8,40382,-36.15,-368
4022,2008:03:27,981.3,1002.3,1012.65,976.3,28704,-21.0,-210
4023,2008:03:26,1002.3,1003.08,1032.85,994.4,32202,-0.78,-8
4024,2008:03:25,1003.08,995.0,1007.585,990.7,22528,8.08,81
4025,2008:03:24,995.0,983.055,1000.0,981.45,29379,11.945,122
4026,2008:03:21,983.055,973.37,983.455,968.2,24969,9.685,99
4027,2008:03:20,973.37,973.03,986.11,964.7,25296,0.34,3
4028,2008:03:19,973.03,973.02,980.97,961.1,27933,0.01,0
4029,2008:03:18,973.02,979.05,988.97,969.92,30473,-6.03,-62
4030,2008:03:17,979.05,989.75,992.55,965.3,24923,-10.7,-108
4031,2008:03:14,989.75,963.85,992.95,959.15,24964,25.9,269
4032,2008:03:13,963.85,983.67,988.27,956.7,29056,-19.82,-201
4033,2008:03:12,983.67,973.45,989.72,973.45,25404,10.22,105
4034,2008:03:11,973.45,970.95,976.15,964.6,26147,2.5,26
4035,2008:03:10,970.95,957.95,972.65,953.5,22363,13.0,136
4036,2008:03:07,957.95,948.08,965.25,947.88,26486,9.87,104
4037,2008:03:06,948.08,939.45,950.43,926.625,23003,8.63,92
4038,2008:03:05,939.45,945.2,952.3,933.505,21838,-5.75,-61
4039,2008:03:04,945.2,945.75,950.195,935.85,26844,-0.55,-6
4040,2008:03:03,945.75,944.4,954.1,937.85,26057,1.35,14
4041,2008:02:29,944.4,927.81,945.98,913.555,26840,16.59,179
4042,2008:02:28,927.81,905.18,930.79,905.13,23018,22.63,250
4043,2008:02:27,905.18,902.55,907.95,900.4,9528,2.63,29
4044,2008:02:26,902.55,908.35,915.69,897.95,20891,-5.8,-64
4045,2008:02:25,908.35,906.5,914.13,901.78,21343,1.85,20
4046,2008:02:22,906.5,906.65,910.9,896.25,21434,-0.15,-2
4047,2008:02:21,906.65,923.36,924.88,902.95,20273,-16.71,-181
4048,2008:02:20,923.36,922.1,927.43,916.11,19740,1.26,14
4049,2008:02:19,922.1,910.7,922.56,907.5,19942,11.4,125
4050,2008:02:18,910.7,900.2,911.35,896.4,22467,10.5,117
4051,2008:02:15,900.2,888.25,907.65,886.25,20966,11.95,135
4052,2008:02:14,888.25,903.45,907.15,884.4,18828,-15.2,-168
4053,2008:02:13,903.45,905.25,912.93,892.32,18463,-1.8,-20
4054,2008:02:12,905.25,926.23,937.08,903.4,17876,-20.98,-227
4055,2008:02:11,926.23,929.85,930.4,918.45,20491,-3.62,-39
4056,2008:02:08,929.85,923.65,936.55,916.03,18236,6.2,67
4057,2008:02:07,923.65,928.92,933.4,919.89,18787,-5.27,-57
4058,2008:02:06,928.92,913.9,929.505,911.0,17477,15.02,164
4059,2008:02:05,913.9,912.8,923.935,906.05,20799,1.1,12
4060,2008:02:04,912.8,890.49,913.455,889.28,22549,22.31,251
4061,2008:02:01,890.49,892.34,895.84,876.55,22511,-1.85,-21
4062,2008:01:31,892.34,864.82,894.38,849.56,22846,27.52,318
4063,2008:01:30,864.82,883.07,883.1,861.03,13966,-18.25,-207
4064,2008:01:29,883.07,877.91,888.55,870.48,21585,5.16,59
4065,2008:01:28,877.91,877.38,890.25,875.37,22030,0.53,6
4066,2008:01:25,877.38,888.29,899.93,875.21,27006,-10.91,-123
4067,2008:01:24,888.29,904.16,914.035,887.82,20112,-15.87,-176
4068,2008:01:23,904.16,895.45,914.43,891.71,27101,8.71,97
4069,2008:01:22,895.45,893.28,898.11,887.75,24375,2.17,24
4070,2008:01:21,893.28,878.86,895.01,866.46,24957,14.42,164
4071,2008:01:18,878.86,877.92,891.49,872.08,27931,0.94,11
4072,2008:01:17,877.92,858.19,881.11,857.25,20699,19.73,230
4073,2008:01:16,858.19,859.7,865.06,855.33,19700,-1.51,-18
4074,2008:01:15,859.7,865.01,868.84,854.61,18230,-5.31,-61
4075,2008:01:14,865.01,857.31,868.98,853.59,15927,7.7,90
4076,2008:01:11,857.31,833.8,861.46,833.8,18440,23.51,282
4077,2008:01:10,833.8,833.56,833.8,833.56,3000,0.24,3
4078,2008:01:09,833.56,840.48,843.11,830.06,11124,-6.92,-82
4079,2008:01:08,840.48,825.74,840.65,825.14,18187,14.74,179
4080,2008:01:07,825.74,824.42,831.455,821.72,14800,1.32,16
4081,2008:01:04,824.42,807.6,826.08,806.1,12318,16.82,208
4082,2008:01:03,807.6,811.87,812.09,805.47,8000,-4.27,-53
4083,2008:01:02,811.87,811.67,815.6,808.5,8451,0.2,2
4084,2008:01:01,811.67,796.5,812.34,795.81,15638,15.17,190
4085,2007:12:31,796.5,802.58,803.47,793.55,15051,-6.08,-76
4086,2007:12:28,802.58,802.62,804.67,797.92,15740,-0.04,0
4087,2007:12:27,802.62,793.22,806.32,790.55,19426,9.4,119
4088,2007:12:26,793.22,794.61,799.01,785.42,17185,-1.39,-17
4089,2007:12:25,794.61,797.69,803.51,787.91,20327,-3.08,-39
4090,2007:12:24,797.69,813.52,813.72,792.93,22680,-15.83,-195
4091,2007:12:21,813.52,797.07,817.24,796.48,22084,16.45,206
4092,2007:12:20,797.07,808.21,813.55,796.27,19903,-11.14,-138
4093,2007:12:19,808.21,794.91,812.09,794.27,19721,13.3,167
4094,2007:12:18,794.91,802.65,805.04,791.57,15522,-7.74,-96
4095,2007:12:17,802.65,795.55,805.7,785.23,26530,7.1,89
4096,2007:12:14,795.55,801.75,807.1,791.45,23052,-6.2,-77
4097,2007:12:13,801.75,794.45,805.5,786.7,16527,7.3,92
